	#chr	start	end	gene_id	h2g	n_causal
9572	chr9	137028921	137028922	ENSG00000107331.17	0.0	0
9573	chr9	137033009	137033010	ENSG00000180549.7	0.04	5
9574	chr9	137046176	137046177	ENSG00000107281.10	0.01	3
9575	chr9	137054060	137054061	ENSG00000054179.12	0.01	2
9576	chr9	137063534	137063535	ENSG00000231864.2	0.0	0
9577	chr9	137070556	137070557	ENSG00000186193.9	0.01	4
9578	chr9	137077516	137077517	ENSG00000197355.11	0.05	1
9579	chr9	137086816	137086817	ENSG00000268996.3	0.01	5
9580	chr9	137086984	137086985	ENSG00000177239.15	0.01	1
9581	chr9	137115176	137115177	ENSG00000176978.14	0.01	1
9582	chr9	137139153	137139154	ENSG00000176884.15	0.01	5
9583	chr9	137170050	137170051	ENSG00000184709.7	0.01	4
9584	chr9	137188559	137188560	ENSG00000176248.9	0.0	0
9585	chr9	137188675	137188676	ENSG00000176101.12	0.19	1
9586	chr9	137204192	137204193	ENSG00000176058.13	0.04	2
9587	chr9	137205647	137205648	ENSG00000187713.7	0.0	0
9588	chr9	137205694	137205695	ENSG00000188566.13	0.06999999999999999	1
9589	chr9	137217451	137217452	ENSG00000284976.1	0.0	0
9590	chr9	137221580	137221581	ENSG00000212864.3	0.0	0
9591	chr9	137224634	137224635	ENSG00000197191.5	0.0	0
9592	chr9	137241286	137241287	ENSG00000188229.6	0.02	2
9593	chr9	137247750	137247751	ENSG00000188163.8	0.14	4
9594	chr9	137251260	137251261	ENSG00000197768.10	0.97	5
9595	chr9	137253496	137253497	ENSG00000275549.1	0.01	1
9596	chr9	137255326	137255327	ENSG00000188986.7	0.0	0
9597	chr9	137277725	137277726	ENSG00000198113.3	0.0	0
9598	chr9	137295720	137295721	ENSG00000260996.1	0.01	4
9599	chr9	137302270	137302271	ENSG00000198435.4	0.0	0
9600	chr9	137423210	137423211	ENSG00000187609.16	0.02	5
9601	chr9	137423349	137423350	ENSG00000188747.8	0.01	3
9602	chr9	137459333	137459334	ENSG00000165802.22	0.08	4
9603	chr9	137550401	137550402	ENSG00000130653.16	0.34	2
9604	chr9	137551878	137551879	ENSG00000182154.8	0.01	5
9605	chr9	137578924	137578925	ENSG00000148399.13	0.01	2
9606	chr9	137590511	137590512	ENSG00000165724.6	0.0	0
9607	chr9	137605684	137605685	ENSG00000197070.14	0.0	0
9608	chr9	137618905	137618906	ENSG00000203993.4	0.0	0
9609	chr9	137618991	137618992	ENSG00000181090.21	0.52	1
9610	chr9	137641546	137641547	ENSG00000233998.1	0.0	0
9611	chr9	137789234	137789235	ENSG00000255585.3	0.01	4
9612	chr9	138150074	138150075	ENSG00000159247.13	0.01	2
9613	chr9	138203324	138203325	ENSG00000237419.1	0.03	4
9614	chr9	138217067	138217068	ENSG00000233013.10	0.01	4
9615	chr10	134464	134465	ENSG00000015171.19	0.0	0
9616	chr10	689667	689668	ENSG00000151240.17	0.0	0
9617	chr10	931704	931705	ENSG00000107929.14	0.0	0
9618	chr10	988433	988434	ENSG00000107937.19	0.17	5
9619	chr10	1022665	1022666	ENSG00000232656.7	0.060000000000000005	3
9620	chr10	1049169	1049170	ENSG00000067064.11	0.0	0
9621	chr10	1049537	1049538	ENSG00000047056.15	0.0	0
9622	chr10	1737524	1737525	ENSG00000185736.16	0.0	0
9623	chr10	3066332	3066333	ENSG00000067057.17	0.0	0
9624	chr10	3141631	3141632	ENSG00000237399.7	0.0	0
9625	chr10	3172840	3172841	ENSG00000107959.16	0.0	0
9626	chr10	3785280	3785281	ENSG00000067082.15	0.01	5
9627	chr10	4786628	4786629	ENSG00000165568.18	0.0	0
9628	chr10	4963252	4963253	ENSG00000187134.14	0.44	4
9629	chr10	5035353	5035354	ENSG00000196139.14	0.0	0
9630	chr10	5271235	5271236	ENSG00000224034.1	0.01	5
9631	chr10	5288469	5288470	ENSG00000215267.8	0.09999999999999999	3
9632	chr10	5412556	5412557	ENSG00000173848.19	0.0	0
9633	chr10	5666594	5666595	ENSG00000196372.13	0.16	1
9634	chr10	5684837	5684838	ENSG00000108021.20	0.09999999999999999	5
9635	chr10	5744066	5744067	ENSG00000226647.2	0.01	3
9636	chr10	5813984	5813985	ENSG00000272764.1	0.0	0
9637	chr10	5842131	5842132	ENSG00000057608.17	0.0	0
9638	chr10	5889905	5889906	ENSG00000134461.16	0.0	0
9639	chr10	5890202	5890203	ENSG00000134452.19	0.03	4
9640	chr10	5945899	5945900	ENSG00000232807.2	0.0	0
9641	chr10	5978186	5978187	ENSG00000134470.21	0.12	2
9642	chr10	6062369	6062370	ENSG00000134460.17	0.01	5
9643	chr10	6089033	6089034	ENSG00000134453.16	0.02	2
9644	chr10	6144933	6144934	ENSG00000170525.21	0.0	0
9645	chr10	6149622	6149623	ENSG00000201581.1	0.44	4
9646	chr10	6277686	6277687	ENSG00000215244.2	0.01	4
9647	chr10	6350315	6350316	ENSG00000212743.2	0.06999999999999999	2
9648	chr10	6580300	6580301	ENSG00000065675.14	0.08	2
9649	chr10	6580418	6580419	ENSG00000237943.6	0.01	5
9650	chr10	6618715	6618716	ENSG00000225948.2	0.0	0
9651	chr10	6779548	6779549	ENSG00000238266.2	0.08	1
9652	chr10	7411485	7411486	ENSG00000198879.11	0.0	0
9653	chr10	7787992	7787993	ENSG00000151657.12	0.0	0
9654	chr10	7788146	7788147	ENSG00000165629.20	0.06999999999999999	3
9655	chr10	7818504	7818505	ENSG00000165632.8	0.01	5
9656	chr10	8045377	8045378	ENSG00000107485.17	0.01	3
9657	chr10	8053483	8053484	ENSG00000197308.9	0.15000000000000002	3
9658	chr10	10798396	10798397	ENSG00000048740.18	0.02	1
9659	chr10	11171375	11171376	ENSG00000230322.1	0.0	0
9660	chr10	11319883	11319884	ENSG00000181800.5	0.01	2
9661	chr10	11611304	11611305	ENSG00000271360.1	0.12	4
9662	chr10	11611753	11611754	ENSG00000148429.14	0.02	3
9663	chr10	11742365	11742366	ENSG00000134463.15	0.01	5
9664	chr10	11823338	11823339	ENSG00000148426.13	0.02	5
9665	chr10	12043169	12043170	ENSG00000151461.20	0.09	5
9666	chr10	12068953	12068954	ENSG00000181192.12	0.01	5
9667	chr10	12129636	12129637	ENSG00000065665.21	0.01	2
9668	chr10	12195964	12195965	ENSG00000151465.14	0.86	5
9669	chr10	12196143	12196144	ENSG00000165609.13	0.01	4
9670	chr10	12247844	12247845	ENSG00000228302.2	0.06999999999999999	2
9671	chr10	12349481	12349482	ENSG00000183049.12	0.0	0
9672	chr10	12563150	12563151	ENSG00000285994.1	0.01	3
9673	chr10	13099448	13099449	ENSG00000123240.17	0.05	2
9674	chr10	13099651	13099652	ENSG00000151468.11	0.0	0
9675	chr10	13158135	13158136	ENSG00000203414.2	0.03	5
9676	chr10	13161553	13161554	ENSG00000065328.16	0.03	4
9677	chr10	13302411	13302412	ENSG00000107537.14	0.0	0
9678	chr10	13348297	13348298	ENSG00000086475.15	0.04	3
9679	chr10	13528973	13528974	ENSG00000165626.17	0.01	1
9680	chr10	13586938	13586939	ENSG00000165630.14	0.060000000000000005	3
9681	chr10	13631142	13631143	ENSG00000239665.8	0.01	4
9682	chr10	14462141	14462142	ENSG00000151474.23	0.02	3
9683	chr10	14774896	14774897	ENSG00000065809.13	0.05	1
9684	chr10	14838159	14838160	ENSG00000284024.2	0.02	3
9685	chr10	14838305	14838306	ENSG00000187522.16	0.01	5
9686	chr10	14838574	14838575	ENSG00000185267.10	0.0	0
9687	chr10	14878685	14878686	ENSG00000272853.1	0.0	0
9688	chr10	14878819	14878820	ENSG00000152455.15	0.0	0
9689	chr10	14954431	14954432	ENSG00000152457.18	0.73	5
9690	chr10	15032226	15032227	ENSG00000152463.14	0.01	1
9691	chr10	15088775	15088776	ENSG00000176244.7	0.01	4
9692	chr10	15093610	15093611	ENSG00000228312.1	0.0	0
9693	chr10	15097179	15097180	ENSG00000152464.15	0.9600000000000001	3
9694	chr10	15097318	15097319	ENSG00000176236.6	0.56	1
9695	chr10	15168692	15168693	ENSG00000152465.18	0.06999999999999999	1
9696	chr10	15371288	15371289	ENSG00000148468.17	0.0	0
9697	chr10	15860506	15860507	ENSG00000148481.14	0.060000000000000005	1
9698	chr10	16436942	16436943	ENSG00000165983.14	0.36000000000000004	5
9699	chr10	16521878	16521879	ENSG00000165985.10	0.0	0
9700	chr10	16748376	16748377	ENSG00000225213.2	0.0	0
9701	chr10	16817462	16817463	ENSG00000148484.18	0.0	0
9702	chr10	17129816	17129817	ENSG00000107611.15	0.0	0
9703	chr10	17202053	17202054	ENSG00000107614.22	0.01	2
9704	chr10	17228240	17228241	ENSG00000026025.16	0.01	2
9705	chr10	17229984	17229985	ENSG00000229124.6	0.0	0
9706	chr10	17234832	17234833	ENSG00000234961.1	0.0	0
9707	chr10	17454594	17454595	ENSG00000148488.17	0.0	0
9708	chr10	17617373	17617374	ENSG00000165996.14	0.09999999999999999	2
9709	chr10	17644150	17644151	ENSG00000136738.15	0.01	2
9710	chr10	17809347	17809348	ENSG00000260314.3	0.01	3
9711	chr10	18140676	18140677	ENSG00000165995.20	0.01	4
9712	chr10	18545650	18545651	ENSG00000240291.1	0.11	3
9713	chr10	18659284	18659285	ENSG00000241058.4	0.08	4
9714	chr10	18659430	18659431	ENSG00000165997.5	0.05	4
9715	chr10	19728549	19728550	ENSG00000233968.6	0.03	5
9716	chr10	19816238	19816239	ENSG00000120594.17	0.01	3
9717	chr10	19816277	19816278	ENSG00000285852.1	0.0	0
9718	chr10	20091783	20091784	ENSG00000238246.1	0.0	0
9719	chr10	21174186	21174187	ENSG00000078114.18	0.01	5
9720	chr10	21524645	21524646	ENSG00000078403.17	0.0	0
9721	chr10	21865920	21865921	ENSG00000279623.1	0.0	0
9722	chr10	22003729	22003730	ENSG00000136770.11	0.04	2
9723	chr10	22252071	22252072	ENSG00000279631.1	0.0	0
9724	chr10	22316387	22316388	ENSG00000148444.16	0.02	3
9725	chr10	22321098	22321099	ENSG00000168283.14	0.0	0
9726	chr10	22340614	22340615	ENSG00000272366.1	0.0	0
9727	chr10	22345444	22345445	ENSG00000077327.16	0.03	1
9728	chr10	22714577	22714578	ENSG00000150867.14	0.02	2
9729	chr10	22928023	22928024	ENSG00000165309.14	0.0	0
9730	chr10	23095578	23095579	ENSG00000148450.13	0.0	0
9731	chr10	23136923	23136924	ENSG00000229932.3	0.0	0
9732	chr10	23439457	23439458	ENSG00000165312.6	0.0	0
9733	chr10	24723886	24723887	ENSG00000107863.18	0.0	0
9734	chr10	24952605	24952606	ENSG00000099256.19	0.0	0
9735	chr10	25016611	25016612	ENSG00000185875.13	0.0	0
9736	chr10	25062278	25062279	ENSG00000151023.17	0.05	2
9737	chr10	26438340	26438341	ENSG00000077420.16	0.03	4
9738	chr10	26589864	26589865	ENSG00000233261.3	0.53	4
9739	chr10	26647985	26647986	ENSG00000231976.8	0.060000000000000005	5
9740	chr10	26697700	26697701	ENSG00000148459.16	0.02	1
9741	chr10	26861086	26861087	ENSG00000136754.17	0.01	1
9742	chr10	26944417	26944418	ENSG00000283709.1	0.01	2
9743	chr10	27100497	27100498	ENSG00000107890.16	0.03	2
9744	chr10	27154823	27154824	ENSG00000120539.14	0.46	1
9745	chr10	27155265	27155266	ENSG00000136758.18	0.02	5
9746	chr10	27242129	27242130	ENSG00000107897.19	0.0	0
9747	chr10	27504173	27504174	ENSG00000099246.16	0.0	0
9748	chr10	27564429	27564430	ENSG00000285737.1	0.48000000000000004	4
9749	chr10	28334485	28334486	ENSG00000150054.18	0.0	0
9750	chr10	28532492	28532493	ENSG00000095787.22	0.0	0
9751	chr10	28532742	28532743	ENSG00000254635.5	0.28	1
9752	chr10	28677520	28677521	ENSG00000095739.11	0.01	4
9753	chr10	28899483	28899484	ENSG00000229605.5	0.0	0
9754	chr10	29409401	29409402	ENSG00000224597.10	0.01	5
9755	chr10	29422011	29422012	ENSG00000274985.1	0.01	2
9756	chr10	29736780	29736781	ENSG00000197321.14	0.03	3
9757	chr10	30374447	30374448	ENSG00000107951.14	0.0	0
9758	chr10	30434020	30434021	ENSG00000107968.10	0.0	0
9759	chr10	30655488	30655489	ENSG00000234814.8	0.0	0
9760	chr10	30833386	30833387	ENSG00000272914.1	0.0	0
9761	chr10	30921234	30921235	ENSG00000237135.1	0.24000000000000002	3
9762	chr10	31031936	31031937	ENSG00000183621.15	0.04	2
9763	chr10	31319124	31319125	ENSG00000148516.21	0.0	0
9764	chr10	31320446	31320447	ENSG00000237036.4	0.04	3
9765	chr10	31364048	31364049	ENSG00000285781.1	0.02	3
9766	chr10	31707387	31707388	ENSG00000237797.1	0.01	5
9767	chr10	31928875	31928876	ENSG00000165322.17	0.09999999999999999	1
9768	chr10	32056424	32056425	ENSG00000170759.11	0.02	4
9769	chr10	32103292	32103293	ENSG00000234335.1	0.0	0
9770	chr10	32188816	32188817	ENSG00000217094.2	0.06999999999999999	4
9771	chr10	32346498	32346499	ENSG00000233825.1	0.02	1
9772	chr10	32378797	32378798	ENSG00000120616.15	0.0	0
9773	chr10	32446139	32446140	ENSG00000216937.13	0.0	0
9774	chr10	32511736	32511737	ENSG00000231245.2	0.02	1
9775	chr10	32889310	32889311	ENSG00000273038.2	0.0	0
9776	chr10	33005791	33005792	ENSG00000150093.19	0.45	4
9777	chr10	33336261	33336262	ENSG00000099250.18	0.01	2
9778	chr10	34815324	34815325	ENSG00000148498.16	0.01	2
9779	chr10	35090641	35090642	ENSG00000108094.14	0.0	0
9780	chr10	35126790	35126791	ENSG00000095794.19	0.0	0
9781	chr10	35247024	35247025	ENSG00000108100.18	0.01	3
9782	chr10	35336400	35336401	ENSG00000271335.5	0.04	3
9783	chr10	35605409	35605410	ENSG00000177291.3	0.05	3
9784	chr10	35642277	35642278	ENSG00000177283.7	0.01	5
9785	chr10	36524233	36524234	ENSG00000229644.6	0.21000000000000002	5
9786	chr10	37857739	37857740	ENSG00000236514.1	0.0	0
9787	chr10	37858105	37858106	ENSG00000198105.14	0.66	4
9788	chr10	37976646	37976647	ENSG00000175395.16	0.0	0
9789	chr10	38010649	38010650	ENSG00000189180.15	0.01	1
9790	chr10	38094333	38094334	ENSG00000075407.18	0.0	0
9791	chr10	38356379	38356380	ENSG00000099251.14	0.01	4
9792	chr10	38403188	38403189	ENSG00000276805.2	0.0	0
9793	chr10	42552821	42552822	ENSG00000234420.7	0.24000000000000002	5
9794	chr10	42638313	42638314	ENSG00000285884.1	0.05	3
9795	chr10	42638569	42638570	ENSG00000196693.15	0.01	4
9796	chr10	42754296	42754297	ENSG00000259869.2	0.0	0
9797	chr10	42782794	42782795	ENSG00000165733.8	0.04	2
9798	chr10	43077068	43077069	ENSG00000165731.19	0.01	4
9799	chr10	43138333	43138334	ENSG00000273008.1	0.01	1
9800	chr10	43138444	43138445	ENSG00000169826.8	0.01	2
9801	chr10	43266918	43266919	ENSG00000198915.11	0.39	4
9802	chr10	43409165	43409166	ENSG00000169813.16	0.11	2
9803	chr10	43420737	43420738	ENSG00000230555.2	0.0	0
9804	chr10	43436840	43436841	ENSG00000243660.10	0.0	0
9805	chr10	43574617	43574618	ENSG00000196793.13	0.01	1
9806	chr10	43606250	43606251	ENSG00000232004.1	0.02	1
9807	chr10	43606418	43606419	ENSG00000198298.13	0.0	0
9808	chr10	43645941	43645942	ENSG00000230565.1	0.0	0
9809	chr10	43648880	43648881	ENSG00000169740.14	0.03	1
9810	chr10	44959457	44959458	ENSG00000273363.1	0.01	5
9811	chr10	44959801	44959802	ENSG00000107551.21	0.0	0
9812	chr10	44978809	44978810	ENSG00000165507.8	0.01	5
9813	chr10	45000887	45000888	ENSG00000165511.6	0.24000000000000002	5
9814	chr10	45000922	45000923	ENSG00000165512.5	0.0	0
9815	chr10	45374175	45374176	ENSG00000012779.11	0.060000000000000005	4
9816	chr10	45453120	45453121	ENSG00000231964.1	0.05	3
9817	chr10	45594905	45594906	ENSG00000165406.16	0.0	0
9818	chr10	45672779	45672780	ENSG00000172671.19	0.0	0
9819	chr10	45678691	45678692	ENSG00000230869.1	0.0	0
9820	chr10	45727199	45727200	ENSG00000172661.18	0.0	0
9821	chr10	45727230	45727231	ENSG00000237840.6	0.33	4
9822	chr10	45853874	45853875	ENSG00000188234.13	0.0	0
9823	chr10	45972153	45972154	ENSG00000239883.8	0.01	3
9824	chr10	45972488	45972489	ENSG00000265354.4	0.64	2
9825	chr10	46030713	46030714	ENSG00000266412.5	0.05	4
9826	chr10	46109620	46109621	ENSG00000264204.2	0.01	3
9827	chr10	46337223	46337224	ENSG00000279058.2	0.88	2
9828	chr10	46375626	46375627	ENSG00000264230.9	0.0	0
9829	chr10	46578216	46578217	ENSG00000204176.13	0.13	2
9830	chr10	46597917	46597918	ENSG00000229227.8	0.25	1
9831	chr10	46598144	46598145	ENSG00000231187.2	0.14	2
9832	chr10	46632386	46632387	ENSG00000272430.1	0.0	0
9833	chr10	46635465	46635466	ENSG00000229927.2	0.0	0
9834	chr10	46652024	46652025	ENSG00000165874.13	0.01	5
9835	chr10	46786673	46786674	ENSG00000204177.10	0.01	1
9836	chr10	46911395	46911396	ENSG00000204179.10	0.15000000000000002	4
9837	chr10	47484157	47484158	ENSG00000265190.6	0.04	4
9838	chr10	47523637	47523638	ENSG00000204172.12	0.24000000000000002	1
9839	chr10	47551953	47551954	ENSG00000251079.6	0.02	3
9840	chr10	47706202	47706203	ENSG00000226964.1	0.0	0
9841	chr10	48031639	48031640	ENSG00000265018.6	0.03	1
9842	chr10	48306638	48306639	ENSG00000107643.16	0.02	2
9843	chr10	48656264	48656265	ENSG00000128805.14	0.06999999999999999	5
9844	chr10	48684875	48684876	ENSG00000128815.19	0.01	4
9845	chr10	48746127	48746128	ENSG00000228754.1	0.01	5
9846	chr10	48878021	48878022	ENSG00000228403.1	0.0	0
9847	chr10	48914231	48914232	ENSG00000165383.11	0.01	3
9848	chr10	48993045	48993046	ENSG00000233665.8	0.11	5
9849	chr10	49188584	49188585	ENSG00000204161.14	0.02	5
9850	chr10	49539537	49539538	ENSG00000225830.13	0.01	5
9851	chr10	49942048	49942049	ENSG00000204152.11	0.0	0
9852	chr10	49970202	49970203	ENSG00000227345.8	0.0	0
9853	chr10	49972762	49972763	ENSG00000178440.6	0.01	1
9854	chr10	49988317	49988318	ENSG00000204149.11	0.0	0
9855	chr10	49988898	49988899	ENSG00000285803.1	0.01	5
9856	chr10	50067802	50067803	ENSG00000235618.8	0.02	2
9857	chr10	50067887	50067888	ENSG00000099290.17	0.0	0
9858	chr10	50248609	50248610	ENSG00000188611.14	0.5	5
9859	chr10	50334537	50334538	ENSG00000279863.1	0.04	3
9860	chr10	50624950	50624951	ENSG00000226200.6	0.0	0
9861	chr10	50625162	50625163	ENSG00000198964.14	0.01	2
9862	chr10	50631074	50631075	ENSG00000231588.1	0.01	1
9863	chr10	50655966	50655967	ENSG00000231345.3	0.01	5
9864	chr10	50676742	50676743	ENSG00000232706.3	0.37	2
9865	chr10	50739317	50739318	ENSG00000204147.10	0.0	0
9866	chr10	50990887	50990888	ENSG00000185532.17	0.05	4
9867	chr10	51699590	51699591	ENSG00000177613.8	0.0	0
9868	chr10	52755408	52755409	ENSG00000231131.7	0.01	1
9869	chr10	56361272	56361273	ENSG00000122952.17	0.01	5
9870	chr10	58267893	58267894	ENSG00000151151.6	0.7000000000000001	3
9871	chr10	58269161	58269162	ENSG00000122873.12	0.0	0
9872	chr10	58334978	58334979	ENSG00000072401.15	0.0	0
9873	chr10	58385344	58385345	ENSG00000108064.11	0.0	0
9874	chr10	59906555	59906556	ENSG00000108091.11	0.28	2
9875	chr10	60733489	60733490	ENSG00000151150.22	0.03	5
9876	chr10	60778330	60778331	ENSG00000170312.15	0.0	0
9877	chr10	61001439	61001440	ENSG00000072422.17	0.81	3
9878	chr10	61901683	61901684	ENSG00000150347.16	0.0	0
9879	chr10	62268843	62268844	ENSG00000182010.11	0.05	1
9880	chr10	62374191	62374192	ENSG00000138311.17	0.04	1
9881	chr10	62804856	62804857	ENSG00000181915.4	0.03	4
9882	chr10	62919899	62919900	ENSG00000122877.16	0.0	0
9883	chr10	63133246	63133247	ENSG00000148572.16	0.0	0
9884	chr10	63222154	63222155	ENSG00000234369.1	0.01	5
9885	chr10	63465228	63465229	ENSG00000272767.1	0.08	1
9886	chr10	63521400	63521401	ENSG00000165476.14	0.01	3
9887	chr10	63521849	63521850	ENSG00000171988.19	0.02	5
9888	chr10	63903244	63903245	ENSG00000213609.3	0.05	3
9889	chr10	67849524	67849525	ENSG00000272892.1	0.0	0
9890	chr10	67884655	67884656	ENSG00000096717.12	0.42000000000000004	1
9891	chr10	68075347	68075348	ENSG00000148634.15	0.04	3
9892	chr10	68331173	68331174	ENSG00000096746.17	0.0	0
9893	chr10	68333048	68333049	ENSG00000108187.16	0.02	2
9894	chr10	68407293	68407294	ENSG00000204130.13	0.02	4
9895	chr10	68472120	68472121	ENSG00000138346.15	0.0	0
9896	chr10	68527522	68527523	ENSG00000122912.15	0.14	3
9897	chr10	68560336	68560337	ENSG00000138336.9	0.0	0
9898	chr10	68721011	68721012	ENSG00000060339.14	0.0	0
9899	chr10	68896919	68896920	ENSG00000285871.1	0.0	0
9900	chr10	68901285	68901286	ENSG00000107625.13	0.060000000000000005	2
9901	chr10	68956169	68956170	ENSG00000165732.13	0.0	0
9902	chr10	68988720	68988721	ENSG00000198954.8	0.01	2
9903	chr10	69022777	69022778	ENSG00000229001.1	0.0	0
9904	chr10	69088102	69088103	ENSG00000122862.5	0.01	1
9905	chr10	69098495	69098496	ENSG00000274008.1	0.01	4
9906	chr10	69123511	69123512	ENSG00000122958.15	0.060000000000000005	2
9907	chr10	69180233	69180234	ENSG00000156502.14	0.01	1
9908	chr10	69220331	69220332	ENSG00000156510.13	0.01	2
9909	chr10	69269983	69269984	ENSG00000156515.23	0.01	5
9910	chr10	69416866	69416867	ENSG00000075073.14	0.01	1
9911	chr10	69451464	69451465	ENSG00000099282.10	0.01	4
9912	chr10	69630246	69630247	ENSG00000171224.9	0.19	4
9913	chr10	69801866	69801867	ENSG00000197467.14	0.01	4
9914	chr10	70052845	70052846	ENSG00000099284.14	0.04	4
9915	chr10	70132933	70132934	ENSG00000042286.15	0.0	0
9916	chr10	70146699	70146700	ENSG00000156521.14	0.0	0
9917	chr10	70163684	70163685	ENSG00000229097.1	0.0	0
9918	chr10	70170522	70170523	ENSG00000079332.15	0.060000000000000005	4
9919	chr10	70233910	70233911	ENSG00000180817.12	0.09	1
9920	chr10	70382649	70382650	ENSG00000172731.14	0.01	1
9921	chr10	70404144	70404145	ENSG00000148730.7	0.24000000000000002	4
9922	chr10	70434828	70434829	ENSG00000280401.1	0.04	2
9923	chr10	70447950	70447951	ENSG00000156574.9	0.3	5
9924	chr10	70478766	70478767	ENSG00000107719.9	0.0	0
9925	chr10	70602758	70602759	ENSG00000180644.8	0.35000000000000003	5
9926	chr10	70672505	70672506	ENSG00000138316.11	0.0	0
9927	chr10	70815960	70815961	ENSG00000166224.16	0.0	0
9928	chr10	70888564	70888565	ENSG00000166228.9	0.52	1
9929	chr10	71212569	71212570	ENSG00000107731.12	0.01	2
9930	chr10	71319258	71319259	ENSG00000198246.9	0.0	0
9931	chr10	71364242	71364243	ENSG00000279406.1	0.0	0
9932	chr10	71396933	71396934	ENSG00000107736.20	0.0	0
9933	chr10	71737823	71737824	ENSG00000214688.6	0.0	0
9934	chr10	71773519	71773520	ENSG00000107738.20	0.0	0
9935	chr10	71851324	71851325	ENSG00000197746.14	0.21000000000000002	2
9936	chr10	72089031	72089032	ENSG00000107742.13	0.0	0
9937	chr10	72189940	72189941	ENSG00000226701.1	0.03	2
9938	chr10	72215999	72216000	ENSG00000166295.9	0.5700000000000001	4
9939	chr10	72217133	72217134	ENSG00000138303.17	0.05	3
9940	chr10	72273923	72273924	ENSG00000168209.5	0.45	1
9941	chr10	72355148	72355149	ENSG00000148719.15	0.01	5
9942	chr10	72626190	72626191	ENSG00000107745.19	0.0	0
9943	chr10	72692130	72692131	ENSG00000156026.14	0.0	0
9944	chr10	72766559	72766560	ENSG00000272627.1	0.01	3
9945	chr10	72918533	72918534	ENSG00000215086.2	0.02	4
9946	chr10	73096973	73096974	ENSG00000122884.12	0.01	1
